track_id,album_id,album_title,artist_name,track_duration,track_interest,track_language_code,track_title,track_url,genre_id,genre_title
22490,4744.0,Reflections Remixes,_jjj_,05:18,2249.0,en,Reflections ( _jjj_ remix ),http://freemusicarchive.org/music/jjj/Reflections_Remixes/Reflections___jjj__remix_,15,Electronic
22491,4744.0,Reflections Remixes,Ionic26,03:27,1329.0,en,Ionic26 Reflections Remix,http://freemusicarchive.org/music/Ionic26/Reflections_Remixes/Ionic26_Reflections_Remix,1,Avant-Garde
22492,4744.0,Reflections Remixes,cmd/ ctrl,03:38,1397.0,en,Reflections (cmd/ ctrl’s Consciousness Remix),http://freemusicarchive.org/music/cmd_ctrl/Reflections_Remixes/Reflections_cmd__ctrl_s_Consciousness_Remix,1,Avant-Garde
22493,4744.0,Reflections Remixes,Raegens Raygun,05:42,1493.0,en,Reflections Millips Mix mix,http://freemusicarchive.org/music/Raegen_Raygun/Reflections_Remixes/Reflections_Millips_Mix_mix,1,Avant-Garde
22494,4744.0,Reflections Remixes,Ron Barker,03:31,1453.0,en,Reflections (Ron Barker Remix),http://freemusicarchive.org/music/Ron_Barker/Reflections_Remixes/Anti-Pop_Consortium_-_Reflections_Ron_Barker_Remix,100,Alternative Hip-Hop
22495,4744.0,Reflections Remixes,Lord Tang,05:50,1679.0,en,Reflections (Deflecting Defections mix),http://freemusicarchive.org/music/Lord_Tang/Reflections_Remixes/Reflections_Deflecting_Defections_mix,100,Alternative Hip-Hop
22496,4744.0,Reflections Remixes,taotekid,03:32,1191.0,en,APC Reflections Taotekid RMX,http://freemusicarchive.org/music/taotekid/Reflections_Remixes/APC_Reflections_Taotekid_RMX_1237,100,Alternative Hip-Hop
22497,4744.0,Reflections Remixes,DJ Brace,03:39,1755.0,en,Reflections (DJ Brace Remix),http://freemusicarchive.org/music/DJ_Brace/Reflections_Remixes/AntiPopConsortium_Reflections_DJBraceRemix-03,100,Alternative Hip-Hop
22498,4744.0,Reflections Remixes,Dj Kamikaze,03:30,1134.0,en,Reflections (Midwest Remix),http://freemusicarchive.org/music/dj_kamikaze/Reflections_Remixes/Reflections_Midwest_Remix,100,Alternative Hip-Hop
22499,4744.0,Reflections Remixes,d-ruin,03:29,825.0,en,Reflections - APC ruined mix,http://freemusicarchive.org/music/d-ruin/Reflections_Remixes/Reflections_APC_ruined_mix,100,Alternative Hip-Hop
22500,4744.0,Reflections Remixes,KaeoFLUX,03:53,896.0,en,Reflections (KaeoFLUX Mix),http://freemusicarchive.org/music/KaeoFLUX/Reflections_Remixes/Reflections_KaeoFLUX_Mix,100,Alternative Hip-Hop
22501,4744.0,Reflections Remixes,Maxi J,02:08,1238.0,en,Odë balso klostëm kartu su Anti-Pop Consortium,http://freemusicarchive.org/music/Maxi_J/Reflections_Remixes/Anti-Pop_Consortium_-_Reflections_Maxi_J_Remix,100,Alternative Hip-Hop
22502,4744.0,Reflections Remixes,C.O.G.,03:31,1666.0,en,Reflections (COG rmx),http://freemusicarchive.org/music/COG/Reflections_Remixes/Reflections,100,Alternative Hip-Hop
22503,4744.0,Reflections Remixes,003Labs,04:40,5396.0,en,Reflections (003Labs remix),http://freemusicarchive.org/music/003Labs/Reflections_Remixes/003Labs-Reflections-remix-FINAL,100,Alternative Hip-Hop
22504,4744.0,Reflections Remixes,Curha,03:54,755.0,en,Reflections (Curha remix),http://freemusicarchive.org/music/Curha/Reflections_Remixes/Reflections_Curha_remix,100,Alternative Hip-Hop
22505,4744.0,Reflections Remixes,h.,04:09,1617.0,en,h. -  rflx,http://freemusicarchive.org/music/h/Reflections_Remixes/h_-__rflx,183,Glitch
22506,4744.0,Reflections Remixes,uiutna,05:33,994.0,en,uiutna- 2011,http://freemusicarchive.org/music/2010061284945421/Reflections_Remixes/uiutna-_2011,15,Electronic
22507,4744.0,Reflections Remixes,iwerks,03:38,1448.0,en,reflect (iwerks remix),http://freemusicarchive.org/music/iwerks/Reflections_Remixes/reflect_iwerks_remix,100,Alternative Hip-Hop
22508,4744.0,Reflections Remixes,Dr. Arctic,03:35,2134.0,en,Reflections - Dr. Arctic Remix,http://freemusicarchive.org/music/Dr_Arctic/Reflections_Remixes/Reflections_dr-arctic-remix,38,Experimental
22509,4744.0,Reflections Remixes,Connect_icut,06:40,2434.0,en,Reflections (connect_icut Remix),http://freemusicarchive.org/music/Connect_icut/Reflections_Remixes/01_Reflections_connect_icut_Remix,15,Electronic
22510,4744.0,Reflections Remixes,jonas the plugexpert,05:20,1027.0,en,APC - reflections - gobot rmx,http://freemusicarchive.org/music/jonas_the_plugexpert/Reflections_Remixes/APC_-_reflections_plugexpert__gobot_remix,100,Alternative Hip-Hop
22511,4744.0,Reflections Remixes,Spodnik,05:14,2845.0,en,APC - Reflections (Spodnik Re-Edit),http://freemusicarchive.org/music/Spodnik/Reflections_Remixes/APC_-_Reflections_Spodnik_Re-Edit,15,Electronic
22512,4744.0,Reflections Remixes,Nimalan Yoganathan,04:49,3875.0,en,Yoganathan reflections remix,http://freemusicarchive.org/music/nimalan_yoganathan/Reflections_Remixes/Yoganathan_reflections_remix,15,Electronic
22513,4744.0,Reflections Remixes,BOPD,03:36,1795.0,en,AntiPopConsortium rmx,http://freemusicarchive.org/music/BOPD/Reflections_Remixes/BOPD,21,Hip-Hop
22514,4744.0,Reflections Remixes,KemoSwaby,03:33,1007.0,en,Elemental Reflections,http://freemusicarchive.org/music/KemoSwaby/Reflections_Remixes/Elemental_Reflections,21,Hip-Hop
22515,4744.0,Reflections Remixes,KemoSwaby,03:55,1595.0,en,Eternal Reflections,http://freemusicarchive.org/music/KemoSwaby/Reflections_Remixes/Eternal_Reflections,1,Avant-Garde
22516,4744.0,Reflections Remixes,Karash Nikol,03:27,2275.0,en,Reflections - antipop consortium (karash nikol remix),http://freemusicarchive.org/music/Karash_Nikol/Reflections_Remixes/REFLECTIONS-antipop_consortiumkarash_nikol_remix,15,Electronic
22517,4744.0,Reflections Remixes,Patrick Parker,04:15,1174.0,en,Reflections (Patrick Parker's Booshie Mix),http://freemusicarchive.org/music/Patrick_Parker/Reflections_Remixes/Reflections_Patrick_Parkers_Booshie_mix,1,Avant-Garde
22518,4744.0,Reflections Remixes,22tape,03:02,2527.0,en,The Difference (Remix of Reflections by Anti-Pop Consortium),http://freemusicarchive.org/music/22tape/Reflections_Remixes/Reflections_22tape_Remix,1,Avant-Garde
22519,4744.0,Reflections Remixes,Chandeliers,02:11,1165.0,en,Reflections (Remix of Anti-Pop Consortium),http://freemusicarchive.org/music/Chandeliers/Reflections_Remixes/Reflections_Chandeliers_Remix,1,Avant-Garde
22531,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,03:08,641.0,en,Something to Hold On To,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_01_-_Something_to_Hold_On_To,9,Country
22533,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:51,538.0,en,Debris,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_03_-_Debris,9,Country
22534,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:39,596.0,en,I Can't Come Back,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_04_-_I_Cant_Come_Back,9,Country
22535,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:26,639.0,en,Break It,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_05_-_Break_It,9,Country
22536,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,03:18,717.0,en,Drowning,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_06_-_Drowning,9,Country
22537,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:43,630.0,en,Trash Talk,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_07_-_Trash_Talk,9,Country
22538,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:45,820.0,en,The Bells,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_08_-_The_Bells,9,Country
22539,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,03:02,660.0,en,You're So Strange,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_09_-_Youre_So_Strange,9,Country
22540,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,03:13,793.0,en,Wait and See,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_10_-_Wait_and_See_1958,9,Country
22541,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,01:47,852.0,en,Straight Shooter,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_11_-_Straight_Shooter,9,Country
22542,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,02:41,324.0,en,Big Guitar,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_01_-_Big_Guitar_1724,12,Rock
22543,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,01:59,94.0,en,Didn't I Tell Ya,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_02_-_Didn_t_I_Tell_Ya_1718,12,Rock
22544,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,02:27,86.0,en,Red Headed Helen,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_03_-_Red_Headed_Helen_1913,12,Rock
22546,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,03:14,104.0,en,What I Want,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_05_-_What_I_Want_1246,12,Rock
22547,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,02:53,115.0,en,Blue,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_06_-_Blue_1549,12,Rock
22548,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,05:42,172.0,en,One Thing,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_07_-_One_Thing_1877,12,Rock
22550,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,02:00,499.0,en,Radioactive,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_09_-_Radioactive_1357,12,Rock
22551,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,04:31,192.0,en,Shut Up And Kiss Me,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_10_-_Shut_Up_And_Kiss_Me_1230,12,Rock
22552,4960.0,Sans Titre,Cancelled,04:45,1587.0,unknown,Sans titre,http://freemusicarchive.org/music/Cancelled/Sans_Titre/cancelled_Sans_titre,15,Electronic
22553,4960.0,Sans Titre,Cancelled,05:13,2074.0,unknown,No title,http://freemusicarchive.org/music/Cancelled/Sans_Titre/cancelled_No_title,15,Electronic
22554,4957.0,Live on The Cherry Blossom Clinic with Terre T on WFMU 12/19/2009,Reigning Sound,02:22,8215.0,en,If Christmas Can't Bring You Home,http://freemusicarchive.org/music/Reigning_Sound/Live_on_WFMUs_The_Cherry_Blossom_Clinic_with_Terre_T_on_12192009/Reigning_Sound_-_02_-_If_Christmas_Cant_Bring_You_Home_1551,9,Country
22555,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,02:12,111.0,en,Highwire,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_04_-_Highwire_1989,12,Rock
22556,4958.0,Live on WFMU's Three Chord Monte on 12/8/2009,The Demands,01:58,116.0,en,Better Things To Do Than Cry,http://freemusicarchive.org/music/The_Demands/Live_on_WFMUs_Three_Chord_Monty_on_1282009/The_Demands_-_08_-_Better_Things_To_Do_Than_Cry_1936,12,Rock
22558,4962.0,Art Is Over,Exteenager,03:45,2695.0,unknown,hope or dope,http://freemusicarchive.org/music/Exteenager/Art_Is_Over/exteenager_hope-or-dope,15,Electronic
22559,4962.0,Art Is Over,Exteenager,04:53,2129.0,unknown,not to be,http://freemusicarchive.org/music/Exteenager/Art_Is_Over/exteenager_not-to-be,15,Electronic
22560,4962.0,Art Is Over,Exteenager,03:27,4274.0,unknown,religious morning with birds,http://freemusicarchive.org/music/Exteenager/Art_Is_Over/exteenager_religious-morning-with-birds,15,Electronic
22561,4962.0,Art Is Over,Exteenager,02:41,1679.0,unknown,steve hyperventilating,http://freemusicarchive.org/music/Exteenager/Art_Is_Over/exteenager_steve-hyperventilating,15,Electronic
22562,4963.0,The Rollercossa,Benji Cossa,02:13,427.0,en,Love Is Like Lightning,http://freemusicarchive.org/music/Benji_Cossa/The_Rollercossa/01_Love_Is_Like_Lightning,27,Lo-Fi
22563,4963.0,The Rollercossa,Benji Cossa,01:16,220.0,en,If U Know What's Good 4 U,http://freemusicarchive.org/music/Benji_Cossa/The_Rollercossa/02_If_U_Know_Whats_Good_4_U,27,Lo-Fi
22564,4963.0,The Rollercossa,Benji Cossa,02:48,319.0,en,Hearts and Cigarettes,http://freemusicarchive.org/music/Benji_Cossa/The_Rollercossa/03_Hearts_and_Cigarettes,27,Lo-Fi
22570,4955.0,Club Eden,Selva de Mar,04:44,1625.0,unknown,TEMA CLUB EDEN #3,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/08_Track_08_1000,38,Experimental
22571,4955.0,Club Eden,Selva de Mar,08:49,2155.0,unknown,TIEMPO REAL,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/07_Track_07,38,Experimental
22572,4955.0,Club Eden,Selva de Mar,14:19,4917.0,unknown,WALKING & TALKING,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/06_Track_06,38,Experimental
22573,4955.0,Club Eden,Selva de Mar,07:29,3052.0,unknown,EN LA TETERIA DE CHUNG-LI,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/05_Track_05,38,Experimental
22574,4955.0,Club Eden,Selva de Mar,02:47,1902.0,unknown,FRIO POLAR,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/04_Track_04_1227,38,Experimental
22575,4955.0,Club Eden,Selva de Mar,04:55,2045.0,unknown,TEMA CLUB EDEN #2,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/03_Track_03,38,Experimental
22576,4955.0,Club Eden,Selva de Mar,09:50,3214.0,unknown,LLAVES,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/02_Track_02,38,Experimental
22577,4955.0,Club Eden,Selva de Mar,03:26,3703.0,unknown,TEMA CLUB EDEN #1,http://freemusicarchive.org/music/Selva_de_Mar/Club_Eden/01_Track_01,38,Experimental
22578,4965.0,36 Units of Blazing Hash,Edmondez/D'Silva,06:44,310.0,en,Whelk Harpoon Retort,http://freemusicarchive.org/music/Edmondez-DSilva/36_Units_of_Blazing_Hash/01_Whelk_Harpoon_Retort,250,Improv
22579,4965.0,36 Units of Blazing Hash,Edmondez/D'Silva,11:09,510.0,en,Chronicled Albumen Off Engelword Cliff),http://freemusicarchive.org/music/Edmondez-DSilva/36_Units_of_Blazing_Hash/03_Chronicled_Albumen_Off_Engelword_Cliff,250,Improv
22581,4965.0,36 Units of Blazing Hash,Edmondez/D'Silva,06:50,550.0,en,Ain't No Corridor,http://freemusicarchive.org/music/Edmondez-DSilva/36_Units_of_Blazing_Hash/Aint_No_Corridor,250,Improv
22582,4965.0,36 Units of Blazing Hash,Edmondez/D'Silva,04:33,1126.0,en,Bull Shroud Referral (Disturbed By Neighbour),http://freemusicarchive.org/music/Edmondez-DSilva/36_Units_of_Blazing_Hash/Bull_Shroud_Referral_Disturbed_By_Neighbour,250,Improv
22583,4965.0,36 Units of Blazing Hash,Edmondez/D'Silva,06:52,558.0,en,Lout Acumen (Neighbour Crumpled & Discharged),http://freemusicarchive.org/music/Edmondez-DSilva/36_Units_of_Blazing_Hash/05_Lout_Acumen_Neighbour_Crumpled__Discharged_1685,250,Improv
22584,4964.0,ôskinsinechiyaya,h.,04:52,1828.0,unknown,farfalla nocturn,http://freemusicarchive.org/music/h/skinsinechiyaya/farfalla_nocturn_1991,183,Glitch
22585,4964.0,ôskinsinechiyaya,h.,00:55,845.0,unknown,96th,http://freemusicarchive.org/music/h/skinsinechiyaya/96th_1761,183,Glitch
22586,4964.0,ôskinsinechiyaya,h.,03:08,1096.0,unknown,B.A.B.Y.lone,http://freemusicarchive.org/music/h/skinsinechiyaya/BABYlone_1842,183,Glitch
22587,4964.0,ôskinsinechiyaya,h.,04:09,868.0,unknown,rflx'n,http://freemusicarchive.org/music/h/skinsinechiyaya/rflxn_1960,183,Glitch
22589,4744.0,Reflections Remixes,Kepler,04:32,1790.0,en,ReflectionsRemix,http://freemusicarchive.org/music/Kepler/Reflections_Remixes/Reflections_1526,1,Avant-Garde
22590,4968.0,Holiday Cassingle,Wooden Shjips,08:11,14871.0,en,Auld Lang Syne,http://freemusicarchive.org/music/Wooden_Shjips/Holiday_Cassingle/Wooden_Shjips_-_Auld_Lang_Syne,58,Psych-Rock
22591,4968.0,Holiday Cassingle,Wooden Shjips,08:54,5962.0,en,O Tannenbaum,http://freemusicarchive.org/music/Wooden_Shjips/Holiday_Cassingle/Wooden_Shjips_-_O_Tannenbaum,58,Psych-Rock
22592,4995.0,Solar Life Raft,DJ /rupture & Matt Shadetek,02:06,4216.0,unknown,Underwater High Rise,http://freemusicarchive.org/music/DJRupture__Matt_Shadetek/Solar_Life_Raft/07_Underwater_High_Rise,15,Electronic
22594,4996.0,Patches,DJ /rupture + Andy Moor,04:36,1337.0,unknown,Sometimes It Can Be Hard to Breathe,http://freemusicarchive.org/music/DJ_Rupture__Andy_Moor/Patches/DJ_-Rupture__Andy_Moor_-_Sometimes_It_Can_Be_Hard_to_Breathe,15,Electronic
22596,2707.0,Red Carpet,Farmer's Boulevard,01:10,1199.0,en,Rock That Away,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/01_-_Rock_That_Away,25,Punk
22597,2707.0,Red Carpet,Farmer's Boulevard,02:39,1136.0,en,Identity,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/02_-_Identity,25,Punk
22598,2707.0,Red Carpet,Farmer's Boulevard,02:23,1430.0,en,Burn The Flags,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/03_-_Burn_The_Flags,25,Punk
22599,2707.0,Red Carpet,Farmer's Boulevard,03:39,1282.0,en,6th Sense,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/05_-_6th_Sense,25,Punk
22600,2707.0,Red Carpet,Farmer's Boulevard,00:55,1454.0,en,FB -vs- Lies,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/06_-_FB_-vs-_Lies,25,Punk
22601,2707.0,Red Carpet,Farmer's Boulevard,03:40,1941.0,en,Don't Forget Africa,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/07_-_Dont_Forget_Africa,25,Punk
22602,2707.0,Red Carpet,Farmer's Boulevard,01:56,1544.0,en,Trust In Me,http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/08_-_Trust_In_Me,25,Punk
22603,2707.0,Red Carpet,Farmer's Boulevard,02:59,995.0,en,Knock Me Down (Destination: Death),http://freemusicarchive.org/music/Farmers_Boulevard/Red_Carpet/10_-_Knock_Me_Down_Destination_Death,25,Punk
22604,4970.0,Wax Tailor - Live @ KEXP 10/17/2009,Wax Tailor,03:37,4564.0,en,Dragon Chasers (Live @ KEXP),http://freemusicarchive.org/music/Wax_Tailor/Wax_Tailor_-_Live__KEXP_10172009/DragonChasers,21,Hip-Hop
22605,4971.0,Son De Madera - Live @ KEXP 10/19/2009,Son De Madera,05:01,2750.0,en,El Cupido (Live @ KEXP),http://freemusicarchive.org/music/Son_De_Madera_Live__KEXP/Son_De_Madera_-_Live__KEXP_10192009/ElCupido,46,Latin America
22606,4972.0,Thao with the Get Down Stay Down - Live @ KEXP 10/22/2009,Thao with the Get Down Stay Down,02:11,1136.0,en,Good Bye Good Luck (Live @ KEXP),http://freemusicarchive.org/music/Thao_with_the_Get_Down_Stay_Down/Thao_with_the_Get_Down_Stay_Down_-_Live__KEXP_10222009/GoodByeGoodLuck,0,Unknown
22607,4973.0,The Raveonettes - Live @ KEXP 10/16/2009,The Raveonettes,03:45,1143.0,en,Heart Of Stone (Live @ KEXP),http://freemusicarchive.org/music/The_Raveonettes/The_Raveonettes_-_Live__KEXP_10162009/HeartOfStone,10,Pop
22608,4974.0,Shabazz Palaces - Live @ KEXP 10/25/2009,Shabazz Palaces,03:23,2956.0,en,Hottabatch (Live @ KEXP),http://freemusicarchive.org/music/Shabazz_Palaces/Shabazz_Palaces_-_Live__KEXP_10252009/Hottabatch,21,Hip-Hop
22609,4975.0,A Place To Bury Strangers - Live @ KEXP 10/19/2009,A Place to Bury Strangers,07:40,1618.0,en,I Lived My Life To Stand In The Shadow Of Your Heart (Live @ KEXP),http://freemusicarchive.org/music/A_Place_to_Bury_Strangers_/A_Place_To_Bury_Strangers_-_Live__KEXP_10192009/ILivedMyLifeToStandInTheShadowOfYourHeart,58,Psych-Rock
22610,4976.0,The Dutchess And The Duke - Live @ KEXP 10/14/2009,The Dutchess And The Duke,02:25,340.0,en,Let It Die (Live @ KEXP),http://freemusicarchive.org/music/The_Dutchess_And_The_Duke/The_Dutchess_And_The_Duke_-_Live__KEXP_10142009/LetItDie,17,Folk
22611,4977.0,Those Darlins - Live @ KEXP 10/16/2009,Those Darlins,02:14,1223.0,en,Money (Live @ KEXP),http://freemusicarchive.org/music/Those_Darlins/Those_Darlins_-_Live__KEXP_10162009/Money,9,Country
22612,4978.0,Le Loup - Live @ KEXP 10/23/2009,Le Loup,05:10,630.0,en,Morning Song (Live @ KEXP),http://freemusicarchive.org/music/Le_Loup/Le_Loup_-_Live__KEXP_10232009/MorningSong,33,Psych-Folk
22613,4979.0,Lightning Dust - Live @ KEXP 10/11/2009,Lightning Dust,04:31,694.0,en,Never Seen (Live @ KEXP),http://freemusicarchive.org/music/Lightning_Dust/Lightning_Dust_-_Live__KEXP_10112009/NeverSeen,17,Folk
22667,4982.0,The Low Anthem - Live @ KEXP 10/17/2009,The Low Anthem,04:27,3024.0,en,"Sally, Where'd You Get Your Liquor From? (Live @ KEXP)",http://freemusicarchive.org/music/The_Low_Anthem/The_Low_Anthem_-_Live__KEXP_10172009/Sally,137,Americana
22668,4983.0,Fool's Gold - Live @ KEXP 10/12/2009,Fool's Gold,08:27,2210.0,he,Surprise Hotel (Live @ KEXP),http://freemusicarchive.org/music/Fools_Gold/Fools_Gold_-_Live__KEXP_10122009/SurpriseHotel,12,Rock
22721,4985.0,The Georgetown Orbits - Live @ KEXP 10/17/2009,The Georgetown Orbits,03:36,1462.0,en,This Is For Real (Live @ KEXP),http://freemusicarchive.org/music/The_Georgetown_Orbits/The_Georgetown_Orbits_-_Live__KEXP_10172009/ThisIsForReal,79,Reggae - Dub
22722,4986.0,Choir Of Young Believers - Live @ KEXP 10/23/2009,Choir Of Young Believers,03:39,1311.0,en,Under The Moon (Live @ KEXP),http://freemusicarchive.org/music/Choir_Of_Young_Believers/Choir_Of_Young_Believers_-_Live__KEXP_10232009/UnderTheMoon,10,Pop
22723,4987.0,Islands - Live @ KEXP 10/19/2009,Islands,02:41,770.0,en,Vapours (Live @ KEXP),http://freemusicarchive.org/music/Islands/Islands_-_Live__KEXP_10192009/Vapours,10,Pop
22731,4989.0,Betsy Olson - Live @ KEXP 11/4/2009,Betsy Olson,04:29,4380.0,en,Waitin' (Live @ KEXP),http://freemusicarchive.org/music/Betsy_Olson/Betsy_Olson_-_Live__KEXP_1142009/Waitin_1139,3,Blues
22733,4990.0,Das Neueste aus New York,2pol,03:57,3908.0,en,headphonica,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__01,15,Electronic
22734,4990.0,Das Neueste aus New York,2pol,05:23,3090.0,en,Nichts,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__02,15,Electronic
22735,4990.0,Das Neueste aus New York,2pol,03:39,3006.0,en,Day Fresh,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__03,15,Electronic
22736,4990.0,Das Neueste aus New York,2pol,02:51,2687.0,en,als die Tiere den Jazz verliessen,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__04,15,Electronic
22737,4990.0,Das Neueste aus New York,2pol,01:57,4132.0,en,lass mich nicht alleine,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__05,15,Electronic
22738,4990.0,Das Neueste aus New York,2pol,05:27,2933.0,en,Möbelhaus,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__06,15,Electronic
22739,4990.0,Das Neueste aus New York,2pol,04:51,5718.0,en,neuer James Bond,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__07,15,Electronic
22740,4990.0,Das Neueste aus New York,2pol,02:53,3861.0,en,Schlumpf,http://freemusicarchive.org/music/2pol/Das_Neueste_aus_New_York/2pol__Das_neueste_aus_New_York__08,15,Electronic
22741,4991.0,Dig and Delve,Titus 12,01:06,4510.0,en,Name Game (Intro),http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/01_Name_Game_Intro,15,Electronic
22742,4991.0,Dig and Delve,Titus 12,03:44,5001.0,en,Broke One Skank,http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/02_Broke_One_Skank,15,Electronic
22743,4991.0,Dig and Delve,Titus 12,05:24,4335.0,en,Village of the Dubbed,http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/03_Village_of_the_Dubbed,15,Electronic
22744,4991.0,Dig and Delve,Titus 12,04:44,3489.0,en,Baker For Life,http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/04_Baker_For_Life,15,Electronic
22745,4991.0,Dig and Delve,Titus 12,05:00,3708.0,en,FanfarI,http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/05_FanfarI,15,Electronic
22746,4991.0,Dig and Delve,Titus 12,04:32,3659.0,en,Doink (Pandy's Skank),http://freemusicarchive.org/music/Titus_12/Dig_and_Delve/06_Doink_Pandys_Skank,15,Electronic
